temperature,rainfall,humidity,label
30.52,67.83,78.72,golden tomato
18.77,129.27,77.66,blue sunflower
17.37,36.49,72.81,blue sunflower
14.16,67.68,66.38,blue sunflower
14.56,145.67,68.47,blue sunflower
15.46,105.58,61.89,blue sunflower
13.71,107.35,66.13,blue sunflower
18.18,120.83,75.23,blue sunflower
16.07,74.75,61.96,blue sunflower
15.21,27.7,80.68,blue sunflower
13.79,102.63,79.45,blue sunflower
17.24,41.92,68.54,blue sunflower
18.29,30.8,66.95,blue sunflower
20.49,153.34,78.72,blue sunflower
18.73,119.51,63.31,blue sunflower
13.11,128.05,77.88,blue sunflower
24.84,274.66,47.46,sweet sugarcane
36.69,196.98,48.7,sweet sugarcane
34.06,207.63,42.86,sweet sugarcane
34.69,197.36,55.79,sweet sugarcane
24.96,240.38,60.28,sweet sugarcane
34.9,266.24,53.41,sweet sugarcane
24.95,213.82,46.53,sweet sugarcane
28.18,240.17,59.36,sweet sugarcane
33.34,293.38,63.56,sweet sugarcane
31.79,283.97,53.21,sweet sugarcane
29.4,291.71,49.9,sweet sugarcane
34.96,200.73,49.72,sweet sugarcane
31.06,206.18,45.72,sweet sugarcane
25.28,235.79,64.66,sweet sugarcane
33.79,289.18,56.95,sweet sugarcane
18.33,55.23,63.83,red basil
23.81,96.76,57.71,red basil
24.69,75.04,51.93,red basil
20.92,95.44,49.76,red basil
22.36,81.09,49.02,red basil
24.9,62.9,51.12,red basil
19.01,44.84,56.25,red basil
25.06,55.3,54.78,red basil
20.1,83.36,59.36,red basil
24.62,57.05,54.45,red basil
18.53,98.37,53.54,red basil
19.82,84.17,60.19,red basil
25.92,85.2,54.57,red basil
18.89,40.41,61.42,red basil
19.03,70.13,58.67,red basil
22.25,123.01,56.67,plum
31.51,154.77,68.08,plum
29.14,134.04,65.74,plum
31.45,117.43,57.37,plum
24.58,127.76,57.11,plum
29.55,125.6,56.52,plum
31.37,125.08,63.33,plum
27.39,184.3,68.08,plum
23.01,123.56,67.25,plum
29.57,176.83,56.14,plum
31.46,191.41,66.84,plum
31.13,118.03,56.11,plum
25.01,184.57,68.41,plum
28.3,158.21,64.36,plum
23.33,173.28,62.41,plum
16.55,140.76,57.07,wild basil
18.09,135.58,59.39,wild basil
19.22,132.54,55.86,wild basil
20.58,144.78,59.0,wild basil
17.54,152.59,53.21,wild basil
20.0,156.5,57.15,wild basil
22.69,148.12,58.7,wild basil
17.44,155.13,52.79,wild basil
19.75,148.23,54.82,wild basil
21.99,163.71,56.11,wild basil
21.05,140.67,57.12,wild basil
15.56,131.09,55.15,wild basil
15.01,165.53,53.36,wild basil
21.89,136.4,59.03,wild basil
16.97,152.63,64.86,wild basil
8.99,148.74,40.72,organic cucumber
14.18,122.98,57.48,organic cucumber
8.01,248.16,58.08,organic cucumber
10.76,197.7,37.64,organic cucumber
11.49,112.13,42.74,organic cucumber
14.4,228.48,46.6,organic cucumber
8.2,200.26,46.15,organic cucumber
11.63,182.5,39.91,organic cucumber
12.16,130.35,58.75,organic cucumber
6.06,206.81,39.1,organic cucumber
6.99,213.13,40.7,organic cucumber
11.44,181.26,45.11,organic cucumber
9.64,197.76,38.7,organic cucumber
12.98,223.68,44.68,organic cucumber
13.74,241.51,44.68,organic cucumber
6.47,218.93,64.08,black banana
5.99,227.25,64.07,black banana
12.44,256.36,59.7,black banana
5.01,158.48,58.89,black banana
13.12,172.48,64.14,black banana
16.18,229.56,52.85,black banana
5.01,220.41,54.95,black banana
14.95,167.42,57.61,black banana
12.1,260.05,66.74,black banana
12.79,170.82,64.55,black banana
6.71,190.22,66.93,black banana
7.77,166.42,57.16,black banana
7.27,280.04,64.83,black banana
12.11,203.98,61.12,black banana
9.33,194.31,60.91,black banana
29.65,148.91,74.13,golden almond
29.56,144.52,62.01,golden almond
28.53,120.35,61.79,golden almond
26.33,156.51,69.87,golden almond
27.87,180.87,58.91,golden almond
28.57,160.07,74.45,golden almond
28.36,153.97,71.66,golden almond
28.66,161.01,66.07,golden almond
28.78,172.7,62.4,golden almond
26.1,112.47,68.81,golden almond
27.47,176.59,74.71,golden almond
29.14,172.66,71.08,golden almond
27.57,157.1,71.94,golden almond
27.7,141.41,74.18,golden almond
26.7,109.71,68.64,golden almond
20.71,60.94,81.19,black bean
26.47,61.76,74.9,black bean
25.18,71.63,76.7,black bean
18.75,57.91,72.08,black bean
20.56,87.32,80.06,black bean
27.41,88.64,73.74,black bean
25.62,56.02,69.49,black bean
24.44,90.28,69.59,black bean
26.83,71.33,70.75,black bean
20.01,80.86,77.11,black bean
24.05,53.31,76.24,black bean
19.49,87.84,72.09,black bean
25.3,56.81,79.42,black bean
27.93,61.8,69.31,black bean
20.91,71.74,76.89,black bean
7.53,67.46,61.74,wild spinach
14.58,68.19,62.01,wild spinach
19.4,91.36,66.5,wild spinach
9.58,62.16,59.11,wild spinach
14.2,99.54,66.92,wild spinach
15.07,105.05,61.79,wild spinach
8.03,84.1,66.05,wild spinach
16.46,68.41,60.39,wild spinach
17.69,94.92,58.84,wild spinach
10.95,95.38,71.78,wild spinach
19.95,89.54,65.94,wild spinach
8.48,73.0,58.65,wild spinach
20.65,66.25,59.38,wild spinach
16.77,79.91,58.39,wild spinach
9.47,96.59,58.8,wild spinach
30.34,72.52,83.01,mountain lettuce
27.19,71.53,70.15,mountain lettuce
21.52,91.32,72.7,mountain lettuce
26.29,70.14,77.74,mountain lettuce
28.9,72.06,78.19,mountain lettuce
25.19,94.25,73.97,mountain lettuce
22.53,79.37,80.36,mountain lettuce
22.05,80.53,69.57,mountain lettuce
25.62,84.74,80.22,mountain lettuce
24.11,98.04,87.86,mountain lettuce
20.71,71.96,67.24,mountain lettuce
18.44,93.88,88.11,mountain lettuce
30.52,70.78,83.01,mountain lettuce
20.34,75.21,87.16,mountain lettuce
21.51,67.08,87.65,mountain lettuce
15.68,93.27,56.53,blue artichoke
18.3,113.41,58.72,blue artichoke
20.31,108.58,51.69,blue artichoke
26.05,83.37,52.7,blue artichoke
26.14,78.35,60.4,blue artichoke
21.81,78.85,42.26,blue artichoke
21.1,117.01,46.15,blue artichoke
20.62,107.73,52.06,blue artichoke
19.93,109.06,56.09,blue artichoke
17.43,93.34,58.02,blue artichoke
17.08,98.01,45.41,blue artichoke
23.26,78.58,49.65,blue artichoke
26.05,111.25,56.69,blue artichoke
25.97,84.52,45.17,blue artichoke
24.15,110.77,54.0,blue artichoke
20.51,236.96,37.4,black wheat
21.56,207.49,46.01,black wheat
19.68,199.62,46.55,black wheat
24.55,239.39,51.64,black wheat
22.25,177.91,46.06,black wheat
20.48,221.09,50.13,black wheat
25.67,158.44,41.09,black wheat
19.73,193.87,46.87,black wheat
26.99,234.93,37.67,black wheat
21.67,176.52,37.65,black wheat
19.31,227.28,38.88,black wheat
23.08,193.92,39.56,black wheat
22.48,241.15,46.32,black wheat
23.06,254.77,49.54,black wheat
21.83,253.92,43.38,black wheat
30.85,164.84,48.52,mountain pepper
25.97,190.25,40.78,mountain pepper
26.48,186.12,37.56,mountain pepper
23.82,197.7,39.0,mountain pepper
28.57,166.15,41.69,mountain pepper
33.92,199.78,39.23,mountain pepper
24.76,173.98,38.34,mountain pepper
32.82,169.61,43.24,mountain pepper
27.92,185.09,47.72,mountain pepper
25.93,197.11,44.25,mountain pepper
22.62,184.76,45.2,mountain pepper
31.32,174.13,40.64,mountain pepper
28.08,185.83,39.93,mountain pepper
30.84,165.57,47.48,mountain pepper
25.07,164.5,39.67,mountain pepper
13.72,161.18,65.39,organic tobacco
15.56,270.9,75.87,organic tobacco
15.39,165.46,68.5,organic tobacco
14.57,286.56,76.16,organic tobacco
12.37,197.13,78.46,organic tobacco
16.04,276.44,75.54,organic tobacco
13.19,177.04,84.93,organic tobacco
13.9,178.21,74.83,organic tobacco
15.3,202.89,69.18,organic tobacco
14.58,228.37,84.79,organic tobacco
15.12,187.98,79.17,organic tobacco
16.23,196.81,72.01,organic tobacco
16.16,283.33,80.93,organic tobacco
11.98,254.58,72.03,organic tobacco
16.57,176.86,69.6,organic tobacco
24.16,180.65,69.7,southern cassava
22.97,251.55,88.51,southern cassava
22.34,185.03,83.5,southern cassava
24.93,180.05,75.94,southern cassava
20.08,217.76,68.46,southern cassava
24.06,238.79,68.01,southern cassava
23.13,245.79,67.98,southern cassava
21.74,209.48,86.75,southern cassava
21.56,233.63,86.91,southern cassava
20.24,243.64,71.46,southern cassava
18.33,209.83,84.36,southern cassava
19.05,217.44,84.74,southern cassava
20.39,189.41,76.77,southern cassava
21.81,214.82,87.42,southern cassava
19.86,212.26,79.71,southern cassava
16.68,156.32,47.9,cocoa
13.69,103.18,53.3,cocoa
17.59,158.07,52.56,cocoa
13.13,140.21,50.37,cocoa
18.38,159.65,46.54,cocoa
17.23,147.04,45.53,cocoa
17.53,167.1,42.51,cocoa
17.93,121.48,51.34,cocoa
17.5,114.11,49.3,cocoa
16.06,147.93,51.15,cocoa
11.9,93.81,42.08,cocoa
15.27,129.2,49.73,cocoa
16.46,120.38,49.41,cocoa
11.78,131.49,49.1,cocoa
17.6,122.83,53.62,cocoa
30.46,288.5,79.83,sweet pumpkin
24.89,276.63,82.06,sweet pumpkin
21.48,272.98,81.83,sweet pumpkin
20.41,279.64,73.91,sweet pumpkin
30.81,182.94,74.36,sweet pumpkin
26.16,241.27,77.4,sweet pumpkin
30.33,246.3,77.19,sweet pumpkin
23.4,180.88,76.52,sweet pumpkin
25.59,290.2,74.56,sweet pumpkin
29.66,238.9,78.77,sweet pumpkin
22.71,266.25,69.2,sweet pumpkin
26.26,199.72,89.19,sweet pumpkin
27.51,275.12,76.28,sweet pumpkin
29.48,181.91,73.53,sweet pumpkin
18.6,245.38,67.71,sweet pumpkin
25.87,121.86,66.31,white kiwi
21.29,68.48,59.11,white kiwi
23.35,112.29,65.22,white kiwi
31.4,84.73,58.09,white kiwi
26.99,123.95,62.45,white kiwi
27.93,136.19,63.85,white kiwi
28.83,96.33,67.0,white kiwi
21.54,140.1,57.12,white kiwi
27.39,88.29,67.87,white kiwi
26.02,103.29,66.63,white kiwi
30.16,140.52,58.82,white kiwi
23.33,140.91,58.11,white kiwi
26.52,147.05,64.33,white kiwi
25.52,127.45,64.84,white kiwi
22.2,134.99,67.25,white kiwi
16.31,67.92,53.26,sweet cabbage
16.0,60.93,56.47,sweet cabbage
8.3,42.01,57.09,sweet cabbage
10.57,29.28,61.87,sweet cabbage
9.72,62.42,65.96,sweet cabbage
14.73,85.99,58.3,sweet cabbage
15.75,31.57,56.64,sweet cabbage
15.14,67.26,57.99,sweet cabbage
14.6,73.54,60.11,sweet cabbage
9.11,30.25,59.54,sweet cabbage
13.93,62.56,59.97,sweet cabbage
13.92,73.53,60.41,sweet cabbage
16.13,33.84,53.2,sweet cabbage
9.09,62.62,54.14,sweet cabbage
16.68,36.91,54.18,sweet cabbage
8.42,71.41,65.28,sweet rosemary
11.27,107.45,57.21,sweet rosemary
11.6,96.0,66.6,sweet rosemary
11.13,100.25,61.74,sweet rosemary
8.01,74.36,60.06,sweet rosemary
9.6,114.24,57.6,sweet rosemary
10.33,82.76,65.06,sweet rosemary
8.03,78.85,62.1,sweet rosemary
11.84,69.08,64.29,sweet rosemary
11.16,72.59,59.17,sweet rosemary
12.58,74.86,61.69,sweet rosemary
8.62,91.08,63.32,sweet rosemary
11.33,100.37,65.9,sweet rosemary
9.88,77.29,66.71,sweet rosemary
10.87,112.89,63.85,sweet rosemary
22.07,141.2,68.06,red cardamom
20.48,114.12,61.37,red cardamom
24.68,155.89,67.92,red cardamom
24.65,175.39,65.04,red cardamom
17.37,114.92,68.55,red cardamom
21.45,131.21,69.84,red cardamom
23.53,184.17,64.7,red cardamom
23.85,116.35,62.91,red cardamom
19.88,169.03,61.31,red cardamom
15.78,117.5,59.45,red cardamom
20.84,134.15,65.32,red cardamom
20.35,175.21,59.3,red cardamom
17.88,140.27,65.88,red cardamom
20.56,144.66,64.46,red cardamom
21.24,148.46,67.53,red cardamom
21.26,60.69,35.85,sweet basil
32.97,37.81,34.75,sweet basil
32.61,35.29,43.34,sweet basil
22.8,43.15,42.9,sweet basil
22.47,69.6,44.66,sweet basil
22.5,78.77,36.97,sweet basil
25.49,64.88,38.73,sweet basil
26.89,42.88,38.9,sweet basil
27.94,84.73,38.45,sweet basil
26.43,77.03,39.35,sweet basil
24.33,55.43,41.65,sweet basil
25.88,54.97,44.47,sweet basil
22.42,43.95,41.44,sweet basil
29.55,83.55,40.41,sweet basil
23.24,70.88,40.02,sweet basil
28.2,208.49,79.75,southern sorghum
22.15,237.07,77.17,southern sorghum
26.33,174.48,74.35,southern sorghum
28.93,138.39,76.62,southern sorghum
29.48,208.19,79.51,southern sorghum
27.75,210.8,83.56,southern sorghum
29.86,195.03,66.55,southern sorghum
24.96,141.27,72.31,southern sorghum
28.5,188.89,66.59,southern sorghum
25.77,205.93,65.88,southern sorghum
22.6,214.62,74.32,southern sorghum
29.25,244.98,65.87,southern sorghum
25.29,169.81,71.76,southern sorghum
30.86,138.94,66.17,southern sorghum
29.87,195.35,67.43,southern sorghum
21.83,57.34,64.14,maize
22.77,61.63,70.29,maize
25.11,94.83,68.88,maize
25.97,95.12,62.42,maize
24.07,53.08,69.33,maize
24.74,84.7,62.49,maize
24.62,73.83,61.92,maize
24.22,71.05,60.95,maize
24.28,98.43,61.45,maize
21.55,76.71,66.29,maize
22.38,91.15,60.61,maize
23.08,60.37,72.59,maize
22.02,64.65,72.39,maize
25.29,52.9,69.42,maize
25.3,86.81,69.9,maize
26.22,137.76,46.96,black artichoke
27.2,95.9,48.97,black artichoke
30.61,123.7,51.23,black artichoke
28.13,115.99,48.95,black artichoke
28.65,125.09,55.62,black artichoke
29.25,83.96,49.91,black artichoke
32.09,128.52,47.13,black artichoke
35.03,101.68,51.51,black artichoke
30.08,76.26,49.39,black artichoke
27.45,82.26,44.03,black artichoke
28.78,109.3,48.57,black artichoke
24.4,81.16,53.23,black artichoke
30.19,112.59,55.83,black artichoke
35.73,104.3,52.4,black artichoke
36.23,90.12,45.63,black artichoke
14.34,155.63,74.2,wild flax
6.78,179.69,56.33,wild flax
8.4,184.93,52.8,wild flax
16.14,168.77,60.41,wild flax
16.07,179.24,54.75,wild flax
12.85,217.41,65.65,wild flax
6.85,199.12,71.8,wild flax
11.02,218.98,69.31,wild flax
8.82,196.21,54.65,wild flax
10.92,198.11,68.73,wild flax
13.51,187.53,57.27,wild flax
14.92,208.18,53.93,wild flax
10.11,176.7,62.35,wild flax
6.27,181.42,71.87,wild flax
9.35,172.45,56.78,wild flax
16.94,150.38,67.37,wild onion
23.69,150.2,77.85,wild onion
23.27,158.79,72.45,wild onion
22.44,156.94,79.36,wild onion
20.59,151.76,65.11,wild onion
19.22,145.35,69.23,wild onion
21.31,152.04,73.81,wild onion
12.72,147.69,78.22,wild onion
16.83,182.97,69.74,wild onion
19.85,164.93,84.12,wild onion
14.34,175.35,69.05,wild onion
11.51,172.06,83.08,wild onion
15.99,152.0,83.07,wild onion
20.85,173.02,80.39,wild onion
23.03,185.32,80.43,wild onion
26.43,215.49,57.3,valley spinach
22.66,162.08,51.1,valley spinach
27.78,234.64,52.3,valley spinach
22.37,219.24,50.52,valley spinach
23.68,189.26,52.37,valley spinach
24.31,225.85,51.33,valley spinach
26.48,239.98,51.92,valley spinach
26.03,208.59,50.91,valley spinach
26.57,183.98,47.65,valley spinach
27.48,217.02,49.33,valley spinach
22.27,251.37,56.15,valley spinach
25.56,212.84,47.5,valley spinach
27.06,157.74,56.79,valley spinach
23.06,253.98,56.01,valley spinach
25.85,244.11,47.27,valley spinach
25.71,128.2,35.39,winter melon
15.93,145.95,33.7,winter melon
16.38,197.84,33.14,winter melon
20.2,138.81,39.55,winter melon
15.62,215.61,36.52,winter melon
29.42,197.47,35.74,winter melon
17.59,227.41,42.42,winter melon
24.98,177.44,36.02,winter melon
17.23,192.05,33.16,winter melon
19.66,214.11,39.29,winter melon
23.47,145.6,37.29,winter melon
21.92,118.76,40.62,winter melon
26.44,246.76,41.26,winter melon
24.09,210.14,34.11,winter melon
21.5,180.54,36.77,winter melon
30.29,139.82,60.27,southern pepper
28.82,177.18,62.78,southern pepper
25.38,94.01,61.11,southern pepper
27.73,83.67,53.48,southern pepper
31.62,164.93,60.19,southern pepper
35.27,115.53,56.07,southern pepper
34.08,172.77,64.5,southern pepper
32.96,88.03,57.05,southern pepper
27.32,131.47,56.7,southern pepper
27.36,80.4,55.34,southern pepper
29.04,124.42,58.03,southern pepper
35.39,88.7,54.12,southern pepper
33.27,165.35,61.35,southern pepper
36.51,123.26,54.35,southern pepper
35.41,202.46,57.24,southern pepper
10.45,134.01,47.16,winter cabbage
9.56,103.2,55.95,winter cabbage
8.83,87.15,52.83,winter cabbage
13.77,133.28,54.61,winter cabbage
7.34,130.64,61.25,winter cabbage
9.62,89.36,57.83,winter cabbage
8.53,111.03,54.06,winter cabbage
12.91,75.78,49.61,winter cabbage
12.21,103.87,63.21,winter cabbage
6.55,159.96,54.37,winter cabbage
9.52,90.78,59.83,winter cabbage
8.71,87.81,49.43,winter cabbage
7.08,128.58,53.96,winter cabbage
10.18,90.88,60.56,winter cabbage
8.05,118.53,47.13,winter cabbage
22.38,64.98,70.81,valley cocoa
16.21,106.04,73.52,valley cocoa
16.57,74.58,70.69,valley cocoa
23.01,81.0,65.52,valley cocoa
17.85,84.79,73.94,valley cocoa
17.58,60.95,67.39,valley cocoa
23.31,100.64,70.33,valley cocoa
15.56,74.55,71.96,valley cocoa
15.45,80.94,65.8,valley cocoa
16.53,86.14,72.48,valley cocoa
17.3,104.58,71.02,valley cocoa
16.62,67.76,72.36,valley cocoa
16.4,62.3,66.06,valley cocoa
20.18,100.56,71.75,valley cocoa
16.52,60.39,69.05,valley cocoa
14.92,134.57,43.13,winter cassava
11.43,153.55,37.03,winter cassava
12.29,109.85,48.37,winter cassava
11.12,137.68,46.53,winter cassava
13.17,79.85,37.03,winter cassava
12.24,86.74,50.26,winter cassava
11.15,127.49,51.09,winter cassava
14.95,131.84,43.01,winter cassava
11.91,92.82,42.6,winter cassava
13.93,125.72,40.48,winter cassava
14.74,118.91,46.18,winter cassava
10.64,151.83,36.07,winter cassava
10.94,104.76,50.82,winter cassava
11.25,122.36,42.4,winter cassava
11.1,83.0,44.69,winter cassava
28.92,76.66,49.21,wild oregano
28.81,122.93,55.61,wild oregano
29.55,119.29,47.32,wild oregano
28.14,194.51,51.28,wild oregano
27.61,128.53,47.93,wild oregano
21.76,78.05,52.0,wild oregano
27.34,167.74,55.59,wild oregano
29.97,87.97,54.48,wild oregano
28.17,72.86,48.06,wild oregano
29.42,134.6,51.14,wild oregano
28.46,131.92,50.7,wild oregano
21.27,143.23,46.45,wild oregano
31.26,155.64,58.5,wild oregano
24.28,129.44,46.86,wild oregano
24.87,184.18,51.54,wild oregano
18.48,170.13,59.94,green strawberry
17.72,110.06,49.29,green strawberry
19.52,116.84,59.4,green strawberry
18.97,173.94,49.45,green strawberry
19.66,116.38,54.39,green strawberry
18.88,134.03,56.53,green strawberry
18.09,157.51,49.77,green strawberry
17.6,147.31,51.09,green strawberry
16.42,139.36,54.64,green strawberry
17.7,135.69,51.51,green strawberry
17.38,168.18,51.53,green strawberry
17.34,167.48,59.56,green strawberry
18.77,158.68,50.62,green strawberry
19.9,147.1,59.19,green strawberry
17.86,131.71,57.58,green strawberry
22.02,221.03,64.98,northern bamboo
27.06,191.01,67.83,northern bamboo
22.01,204.48,64.8,northern bamboo
23.5,205.33,64.68,northern bamboo
17.13,224.52,70.22,northern bamboo
24.59,216.75,72.76,northern bamboo
15.27,180.69,73.87,northern bamboo
18.15,209.04,62.22,northern bamboo
28.41,211.49,76.34,northern bamboo
19.06,223.16,65.19,northern bamboo
21.24,228.31,74.71,northern bamboo
23.06,220.24,74.72,northern bamboo
15.65,188.66,74.8,northern bamboo
16.01,185.55,65.33,northern bamboo
24.43,229.5,62.68,northern bamboo
29.95,98.23,67.42,golden eggplant
29.5,53.33,61.39,golden eggplant
25.66,127.37,69.68,golden eggplant
29.96,122.21,60.63,golden eggplant
28.54,64.87,69.23,golden eggplant
27.43,102.65,65.82,golden eggplant
28.62,60.66,60.05,golden eggplant
31.27,142.37,60.75,golden eggplant
24.85,100.02,61.73,golden eggplant
29.94,122.23,66.56,golden eggplant
27.93,116.81,59.0,golden eggplant
30.51,72.54,59.43,golden eggplant
26.78,69.07,62.56,golden eggplant
26.19,108.85,58.17,golden eggplant
23.54,103.56,64.37,golden eggplant
25.06,87.38,57.84,red lupine
30.74,83.99,70.46,red lupine
22.1,107.72,63.63,red lupine
25.85,114.91,64.82,red lupine
30.49,114.52,60.51,red lupine
30.87,89.99,57.61,red lupine
26.85,84.34,62.77,red lupine
32.27,104.8,58.56,red lupine
23.6,103.53,67.41,red lupine
32.94,116.7,61.42,red lupine
27.06,109.62,63.87,red lupine
32.43,83.17,58.65,red lupine
22.98,91.24,64.05,red lupine
26.89,80.62,62.52,red lupine
27.25,103.94,69.02,red lupine
21.02,289.7,63.83,southern barley
20.69,261.4,60.43,southern barley
21.14,261.68,67.24,southern barley
18.02,227.0,62.47,southern barley
19.31,212.64,64.35,southern barley
18.0,280.22,69.44,southern barley
19.36,297.48,61.63,southern barley
17.84,207.59,62.88,southern barley
17.64,286.77,68.63,southern barley
18.92,233.04,67.79,southern barley
17.3,257.1,69.07,southern barley
21.82,243.22,65.92,southern barley
18.53,237.11,61.38,southern barley
21.14,238.65,66.81,southern barley
17.32,240.22,67.56,southern barley
26.0,139.19,91.65,corn
24.81,92.24,81.81,corn
27.92,185.05,91.61,corn
25.58,111.52,86.43,corn
27.67,118.32,82.38,corn
24.83,166.01,79.06,corn
27.94,175.35,89.51,corn
22.63,93.98,86.41,corn
23.04,190.83,84.78,corn
28.32,133.5,85.43,corn
24.62,140.47,81.88,corn
25.89,111.72,88.13,corn
24.47,133.21,79.52,corn
26.55,93.39,74.22,corn
22.14,120.76,73.68,corn
16.8,126.45,74.6,green cassava
24.01,190.37,70.08,green cassava
13.32,122.63,71.68,green cassava
16.64,133.38,68.5,green cassava
13.64,153.2,72.87,green cassava
20.9,121.64,73.46,green cassava
14.71,136.75,67.58,green cassava
19.82,134.34,72.03,green cassava
19.95,147.43,70.37,green cassava
22.91,132.03,67.01,green cassava
19.39,197.37,71.47,green cassava
20.21,178.33,76.64,green cassava
24.11,194.45,66.61,green cassava
20.14,142.27,72.49,green cassava
23.89,162.1,75.93,green cassava
20.12,128.99,66.07,blue lettuce
18.32,180.41,66.1,blue lettuce
11.91,188.27,81.92,blue lettuce
13.14,157.39,73.89,blue lettuce
9.84,132.38,65.82,blue lettuce
11.93,135.04,72.24,blue lettuce
14.81,158.77,72.3,blue lettuce
20.07,138.11,83.45,blue lettuce
17.58,171.76,74.15,blue lettuce
14.96,191.05,74.04,blue lettuce
19.41,163.01,72.95,blue lettuce
14.37,201.89,69.55,blue lettuce
15.9,186.75,72.2,blue lettuce
15.09,143.02,75.63,blue lettuce
17.73,174.35,79.88,blue lettuce
25.76,91.58,63.31,golden corn
17.51,147.82,71.78,golden corn
27.93,171.92,71.72,golden corn
24.18,98.46,66.99,golden corn
20.57,71.33,63.4,golden corn
19.5,119.85,63.51,golden corn
26.18,173.84,65.08,golden corn
18.34,168.96,64.91,golden corn
24.5,78.48,62.12,golden corn
26.21,107.33,68.8,golden corn
21.9,162.95,67.0,golden corn
22.97,79.22,65.4,golden corn
24.84,170.57,73.05,golden corn
26.56,135.14,70.29,golden corn
27.66,101.3,64.84,golden corn
6.52,153.53,70.6,valley coconut
9.75,152.91,74.58,valley coconut
11.62,156.68,70.25,valley coconut
6.23,213.57,64.39,valley coconut
8.18,177.54,63.48,valley coconut
11.4,157.05,73.31,valley coconut
11.86,180.83,63.5,valley coconut
11.98,237.38,70.79,valley coconut
9.53,164.14,64.14,valley coconut
9.1,250.61,70.36,valley coconut
11.59,249.36,73.64,valley coconut
8.52,243.08,64.29,valley coconut
6.08,201.81,70.62,valley coconut
6.82,235.78,68.16,valley coconut
9.08,179.06,71.91,valley coconut
23.79,91.33,65.25,organic plum
27.15,66.1,61.11,organic plum
22.67,94.91,56.59,organic plum
22.26,75.5,65.26,organic plum
27.92,50.05,64.85,organic plum
28.64,77.78,53.92,organic plum
22.28,81.87,54.4,organic plum
28.81,82.89,62.66,organic plum
26.18,91.18,53.61,organic plum
27.91,64.64,64.37,organic plum
27.25,81.33,62.58,organic plum
28.22,96.94,64.25,organic plum
28.47,53.71,56.89,organic plum
22.75,90.38,65.1,organic plum
22.53,59.25,60.76,organic plum
17.78,227.01,53.97,northern turmeric
14.51,223.98,42.57,northern turmeric
15.64,255.34,46.21,northern turmeric
14.72,151.11,40.94,northern turmeric
18.98,150.22,35.19,northern turmeric
16.07,239.43,48.8,northern turmeric
17.82,135.84,32.92,northern turmeric
14.11,183.22,54.71,northern turmeric
12.84,162.61,38.66,northern turmeric
13.07,164.85,41.32,northern turmeric
18.64,239.96,35.61,northern turmeric
13.87,220.85,44.65,northern turmeric
17.98,147.75,42.22,northern turmeric
21.31,245.09,32.22,northern turmeric
14.36,243.12,39.76,northern turmeric
19.87,191.25,83.77,northern pineapple
14.95,195.18,68.56,northern pineapple
14.82,195.53,69.14,northern pineapple
16.58,204.77,77.04,northern pineapple
15.38,191.19,84.17,northern pineapple
14.04,182.99,73.03,northern pineapple
14.28,203.31,68.8,northern pineapple
15.72,177.38,82.63,northern pineapple
16.25,188.65,71.27,northern pineapple
19.16,184.86,71.31,northern pineapple
19.8,203.13,83.88,northern pineapple
17.04,201.82,75.34,northern pineapple
16.89,184.01,84.46,northern pineapple
16.66,203.58,72.79,northern pineapple
15.99,195.66,76.37,northern pineapple
20.7,159.93,34.63,red pumpkin
25.22,93.78,39.57,red pumpkin
17.45,101.74,42.45,red pumpkin
26.52,72.77,36.22,red pumpkin
26.93,164.58,47.98,red pumpkin
20.6,178.16,45.03,red pumpkin
23.78,158.96,50.01,red pumpkin
21.45,186.77,49.91,red pumpkin
24.81,156.57,35.48,red pumpkin
18.67,60.24,35.82,red pumpkin
24.82,177.47,49.52,red pumpkin
24.73,65.09,33.24,red pumpkin
23.87,170.77,35.95,red pumpkin
25.75,88.71,39.55,red pumpkin
20.29,90.14,40.6,red pumpkin
31.03,89.25,45.87,wild fescue
27.27,108.79,59.84,wild fescue
31.6,130.48,46.09,wild fescue
26.69,119.28,49.69,wild fescue
29.57,59.83,47.48,wild fescue
27.27,113.91,47.63,wild fescue
34.52,73.52,49.72,wild fescue
30.32,132.12,52.9,wild fescue
25.94,63.82,50.71,wild fescue
27.25,47.36,47.68,wild fescue
34.66,82.18,49.46,wild fescue
26.67,50.81,52.67,wild fescue
33.51,53.26,49.0,wild fescue
28.64,138.26,58.93,wild fescue
28.67,51.14,59.08,wild fescue
7.41,150.76,67.73,golden guava
12.75,69.05,53.94,golden guava
14.56,140.61,54.28,golden guava
11.62,56.72,61.41,golden guava
16.65,132.44,67.08,golden guava
8.85,52.46,57.36,golden guava
8.48,55.31,52.21,golden guava
19.78,160.92,68.36,golden guava
14.87,92.22,71.9,golden guava
19.29,107.93,49.94,golden guava
8.6,62.92,61.36,golden guava
13.41,81.43,62.66,golden guava
10.32,59.02,56.74,golden guava
17.56,71.97,66.72,golden guava
8.62,128.53,57.03,golden guava
18.39,179.77,37.66,sweet hops
16.81,297.41,47.99,sweet hops
10.44,274.39,37.11,sweet hops
12.79,213.14,46.02,sweet hops
21.16,220.22,46.89,sweet hops
20.96,186.0,44.43,sweet hops
15.28,249.41,38.37,sweet hops
15.55,262.34,46.41,sweet hops
22.07,181.19,41.96,sweet hops
17.28,202.44,53.49,sweet hops
10.0,299.94,42.75,sweet hops
12.61,249.03,43.0,sweet hops
